,call_type,latitude,longitude
922,Medical Incident,37.78802755,-122.44780449999999
926,Medical Incident,37.78061684,-122.4165623
927,Medical Incident,37.78061684,-122.4165623
928,Medical Incident,37.78988335,-122.41801240000001
931,Medical Incident,37.79582794,-122.4158399
934,Medical Incident,37.77973891,-122.40715949999999
937,Medical Incident,37.76088893,-122.4350007
938,Medical Incident,37.77890292,-122.3973494
941,Medical Incident,37.78925337,-122.42294720000001
942,Medical Incident,37.78454935,-122.42100459999999
944,Medical Incident,37.79170401,-122.4192217
945,Medical Incident,37.73696234,-122.4125534
946,Medical Incident,37.75655123,-122.50890249999999
947,Medical Incident,37.77742582,-122.44084140000001
948,Medical Incident,37.77435867,-122.42025430000001
949,Medical Incident,37.77605431,-122.41439299999999
950,Medical Incident,37.78020391,-122.41227250000001
951,Medical Incident,37.76897127,-122.44798970000001
952,Medical Incident,37.7967229,-122.44631740000001
953,Medical Incident,37.72086924,-122.38724760000001
954,Medical Incident,37.77978279,-122.43023319999999
955,Medical Incident,37.72474885,-122.4602345
958,Medical Incident,37.77643541,-122.4150649
959,Medical Incident,37.78480739,-122.41361540000001
960,Medical Incident,37.80447272,-122.41556259999999
961,Medical Incident,37.72588117,-122.3924574
962,Medical Incident,37.77091334,-122.420305
963,Medical Incident,37.79101665,-122.3991486
965,Medical Incident,37.73651349,-122.41408759999999
966,Medical Incident,37.78917736,-122.42226299999999
967,Medical Incident,37.78277099,-122.467092
968,Medical Incident,37.72201487,-122.4358557
971,Medical Incident,37.78940148,-122.420379
976,Medical Incident,37.77921168,-122.41093659999999
978,Medical Incident,37.7967229,-122.44631740000001
980,Medical Incident,37.782812400000005,-122.4326791
981,Medical Incident,37.78263551,-122.41486280000001
984,Medical Incident,37.77985107,-122.50943290000001
985,Medical Incident,37.79502735,-122.4215828
988,Medical Incident,37.77393927,-122.4129479
989,Medical Incident,37.73443693,-122.3909626
991,Medical Incident,37.78269112,-122.4095367
993,Medical Incident,37.77957001,-122.411484
995,Medical Incident,37.77319006,-122.418237
996,Medical Incident,37.77957001,-122.411484
997,Medical Incident,37.76886079,-122.39539599999999
998,Medical Incident,37.78480739,-122.41361540000001
999,Medical Incident,37.76170091,-122.4215784
1001,Medical Incident,37.72071231,-122.40189380000001
1002,Medical Incident,37.72439915,-122.3924655
1006,Medical Incident,37.74088373,-122.48360120000001
1008,Medical Incident,37.78269112,-122.4095367
1009,Medical Incident,37.77649448,-122.4113591
1010,Medical Incident,37.7365842,-122.415323
1012,Medical Incident,37.78917736,-122.42226299999999
1015,Medical Incident,37.78034755,-122.40648799999998
1017,Medical Incident,37.78487706,-122.4423489
1018,Medical Incident,37.78611721,-122.41985420000002
1019,Medical Incident,37.78332633,-122.44032490000001
1022,Medical Incident,37.73795578,-122.4219128
1023,Medical Incident,37.78070858,-122.49237279999998
1024,Medical Incident,37.78399149,-122.4080665
1025,Medical Incident,37.78383444,-122.41293049999999
1026,Medical Incident,37.75908406,-122.4115798
1027,Medical Incident,37.783091399999996,-122.40602379999999
1029,Medical Incident,37.78329199,-122.4071846
1030,Medical Incident,37.75268489,-122.41096270000001
1031,Medical Incident,37.72588117,-122.3924574
1033,Medical Incident,37.74869633,-122.4158397
1034,Medical Incident,37.80764075,-122.4131632
1035,Medical Incident,37.79582794,-122.4158399
1037,Medical Incident,37.78886251,-122.41521019999999
1038,Medical Incident,37.71858899,-122.39621869999999
1039,Medical Incident,37.75745392,-122.4736919
1043,Medical Incident,37.793382,-122.41366059999999
1046,Medical Incident,37.76680352,-122.4407047
1048,Medical Incident,37.78611721,-122.41985420000002
1049,Medical Incident,37.72827641,-122.3807379
1053,Medical Incident,37.71753821,-122.45530490000002
1055,Medical Incident,37.79247164,-122.4345577
1056,Medical Incident,37.7257686,-122.413836
1057,Medical Incident,37.74766834,-122.4770197
1058,Medical Incident,37.75908406,-122.4115798
1059,Medical Incident,37.78338624,-122.4098537
1060,Medical Incident,37.78071449,-122.4084837
1061,Medical Incident,37.71517668,-122.4689768
1063,Medical Incident,37.71191456,-122.41600030000001
1064,Medical Incident,37.78472741,-122.4339098
1065,Medical Incident,37.78160513,-122.41633629999998
1067,Medical Incident,37.76088893,-122.4350007
1068,Medical Incident,37.76846225,-122.43120490000001
1070,Medical Incident,37.78332633,-122.44032490000001
1072,Medical Incident,37.77643541,-122.4150649
1073,Medical Incident,37.75703373,-122.47675840000001
1074,Medical Incident,37.80894414,-122.4140699
1075,Medical Incident,37.78480739,-122.41361540000001
1076,Medical Incident,37.72993469,-122.39774440000001
1077,Medical Incident,37.73644995,-122.4129798
1079,Medical Incident,37.78269112,-122.4095367
1082,Medical Incident,37.72229807,-122.4113031
1084,Medical Incident,37.76956853,-122.42240559999999
1087,Medical Incident,37.71219584,-122.42083889999999
1088,Medical Incident,37.71021672,-122.4698192
1091,Medical Incident,37.77742582,-122.44084140000001
1094,Medical Incident,37.78034755,-122.40648799999998
1097,Medical Incident,37.79230698,-122.41084380000001
1098,Medical Incident,37.75334189,-122.44330049999999
1099,Medical Incident,37.78428162,-122.40461459999999
1102,Medical Incident,37.77000761,-122.4469338
1103,Medical Incident,37.78480739,-122.41361540000001
1104,Medical Incident,37.7365842,-122.415323
1105,Medical Incident,37.78444884,-122.41607169999999
1106,Medical Incident,37.75745392,-122.4736919
1107,Medical Incident,37.77435867,-122.42025430000001
1108,Medical Incident,37.71866363,-122.443891
1109,Medical Incident,37.79636509,-122.4142636
1110,Medical Incident,37.78000587,-122.41193340000001
1111,Medical Incident,37.74766834,-122.4770197
1113,Medical Incident,37.760298600000006,-122.50752949999999
1114,Medical Incident,37.79253722,-122.39405959999999
1115,Medical Incident,37.74957409,-122.476228
1117,Medical Incident,37.72489009,-122.4846288
1118,Medical Incident,37.7967229,-122.44631740000001
1119,Medical Incident,37.78491088,-122.4995146
1121,Medical Incident,37.79272993,-122.4032865
1123,Medical Incident,37.75414577,-122.4786157
1124,Medical Incident,37.72781528,-122.4156331
1126,Medical Incident,37.79677684,-122.4006813
1128,Medical Incident,37.74957409,-122.476228
1129,Medical Incident,37.80666466,-122.42005790000002
1130,Medical Incident,37.78415186,-122.43456210000001
1131,Medical Incident,37.80024835,-122.43191429999999
1133,Medical Incident,37.77635891,-122.4575946
1134,Medical Incident,37.80024835,-122.43191429999999
1139,Medical Incident,37.78715918,-122.3883313
1140,Medical Incident,37.79253722,-122.39405959999999
1143,Medical Incident,37.78604472,-122.42651409999998
1144,Medical Incident,37.75364446,-122.4063254
1145,Medical Incident,37.77830294,-122.4154368
1146,Medical Incident,37.74869633,-122.4158397
1147,Medical Incident,37.7257686,-122.413836
1148,Medical Incident,37.73338073,-122.3799317
1149,Medical Incident,37.7903193,-122.4231629
1150,Medical Incident,37.76846225,-122.43120490000001
1151,Medical Incident,37.78263551,-122.41486280000001
1153,Medical Incident,37.76956853,-122.42240559999999
1155,Medical Incident,37.78118988,-122.48165690000002
1156,Medical Incident,37.78480739,-122.41361540000001
1157,Medical Incident,37.75857197,-122.406726
1158,Medical Incident,37.78491088,-122.4995146
1159,Medical Incident,37.77973891,-122.40715949999999
1160,Medical Incident,37.76437321,-122.41747849999999
1161,Medical Incident,37.782812400000005,-122.4326791
1163,Medical Incident,37.75477219,-122.4164211
1164,Medical Incident,37.71226467,-122.4729324
1165,Medical Incident,37.73490503,-122.38630420000001
1168,Medical Incident,37.78186334,-122.4138656
1172,Medical Incident,37.79353196,-122.39698840000001
1173,Medical Incident,37.78118988,-122.48165690000002
1174,Medical Incident,37.73651349,-122.41408759999999
1176,Medical Incident,37.76004517,-122.4232656
1178,Medical Incident,37.77883232,-122.4156425
1180,Medical Incident,37.78491088,-122.4995146
1181,Medical Incident,37.76680352,-122.4407047
1182,Medical Incident,37.75273903,-122.4100664
1183,Medical Incident,37.72610068,-122.4332047
1184,Medical Incident,37.76956853,-122.42240559999999
1188,Medical Incident,37.78802755,-122.44780449999999
1191,Medical Incident,37.73592799,-122.42315190000001
1192,Medical Incident,37.78415186,-122.43456210000001
1195,Medical Incident,37.78610104,-122.4180881
1196,Medical Incident,37.76957975,-122.4198769
1197,Medical Incident,37.7830705,-122.39062620000001
1201,Medical Incident,37.73380909,-122.396239
1204,Medical Incident,37.77231585,-122.4288021
1205,Medical Incident,37.76436586,-122.45881509999998
1206,Medical Incident,37.75309512,-122.40387920000002
1208,Medical Incident,37.78415186,-122.43456210000001
1209,Medical Incident,37.77231585,-122.4288021
1210,Medical Incident,37.79463318,-122.41096189999999
1211,Medical Incident,37.73380909,-122.396239
1212,Medical Incident,37.78444884,-122.41607169999999
1218,Medical Incident,37.78750963,-122.4201362
1219,Medical Incident,37.79049502,-122.4023533
1221,Medical Incident,37.70914756,-122.41978049999999
1223,Medical Incident,37.71191456,-122.41600030000001
1225,Medical Incident,37.79809081,-122.4087818
1226,Medical Incident,37.78454935,-122.42100459999999
1228,Medical Incident,37.78409104,-122.4117844
1229,Medical Incident,37.76750446,-122.4289486
1230,Medical Incident,37.77091334,-122.420305
1231,Medical Incident,37.78500949,-122.4187138
1232,Medical Incident,37.78020391,-122.41227250000001
1235,Medical Incident,37.73443693,-122.3909626
1236,Medical Incident,37.75621451,-122.4334438
1238,Medical Incident,37.76957975,-122.4198769
1243,Medical Incident,37.76947007,-122.41552560000001
1244,Medical Incident,37.78480739,-122.41361540000001
1245,Medical Incident,37.78021117,-122.4194324
1248,Medical Incident,37.77863959,-122.41012079999999
1250,Medical Incident,37.72993469,-122.39774440000001
1252,Medical Incident,37.78234047,-122.40377190000001
1253,Medical Incident,37.78338624,-122.4098537
1255,Medical Incident,37.77960282,-122.5035222
1256,Medical Incident,37.72131314,-122.3959896
1257,Medical Incident,37.77953108,-122.4135425
1258,Medical Incident,37.78234047,-122.40377190000001
1259,Medical Incident,37.74305181,-122.4756445
1260,Medical Incident,37.79101665,-122.3991486
1261,Medical Incident,37.78383444,-122.41293049999999
1262,Medical Incident,37.78047851,-122.41251229999999
1263,Medical Incident,37.71331778,-122.4728759
1264,Medical Incident,37.75477219,-122.4164211
1266,Medical Incident,37.78383444,-122.41293049999999
1268,Medical Incident,37.72814508,-122.45643670000001
1272,Medical Incident,37.79411691,-122.3965564
1274,Medical Incident,37.77762424,-122.3999811
1275,Medical Incident,37.77953108,-122.4135425
1276,Medical Incident,37.73592799,-122.42315190000001
1278,Medical Incident,37.72993469,-122.39774440000001
1279,Medical Incident,37.78332633,-122.44032490000001
1280,Medical Incident,37.77981372,-122.4038604
1281,Medical Incident,37.808050099999996,-122.4098773
1282,Medical Incident,37.80702731,-122.4138125
1283,Medical Incident,37.71226467,-122.4729324
1284,Medical Incident,37.77422076,-122.4146878
1285,Medical Incident,37.77960282,-122.5035222
1287,Medical Incident,37.78118988,-122.48165690000002
1288,Medical Incident,37.7365842,-122.415323
1290,Medical Incident,37.77358398,-122.4417544
1291,Medical Incident,37.77643541,-122.4150649
1294,Medical Incident,37.76138705,-122.4628379
1295,Medical Incident,37.74581657,-122.44007830000001
1298,Medical Incident,37.78434554,-122.4077851
1299,Medical Incident,37.77960282,-122.5035222
1300,Medical Incident,37.78512515,-122.40496599999999
1302,Medical Incident,37.74817255,-122.45869499999999
1303,Medical Incident,37.78480739,-122.41361540000001
1305,Medical Incident,37.786727899999995,-122.41273989999999
1307,Medical Incident,37.808050099999996,-122.4098773
1309,Medical Incident,37.76009305,-122.4348582
1310,Medical Incident,37.79636509,-122.4142636
1313,Medical Incident,37.78277099,-122.467092
1316,Medical Incident,37.78186334,-122.4138656
1317,Medical Incident,37.78706249,-122.4199054
1319,Medical Incident,37.71219584,-122.42083889999999
1320,Medical Incident,37.76437321,-122.41747849999999
1321,Medical Incident,37.78071449,-122.4084837
1322,Medical Incident,37.72588117,-122.3924574
1325,Medical Incident,37.71858899,-122.39621869999999
1326,Medical Incident,37.75031164,-122.501926
1327,Medical Incident,37.76845391,-122.4313429
1328,Medical Incident,37.77433758,-122.5069584
1335,Medical Incident,37.75655123,-122.50890249999999
1336,Medical Incident,37.74869633,-122.4158397
1337,Medical Incident,37.80471749,-122.408925
1338,Medical Incident,37.76680352,-122.4407047
1339,Medical Incident,37.80894414,-122.4140699
1341,Medical Incident,37.71866363,-122.443891
1342,Medical Incident,37.77358398,-122.4417544
1344,Medical Incident,37.73795578,-122.4219128
1346,Medical Incident,37.78329199,-122.4071846
1347,Medical Incident,37.76845391,-122.4313429
1349,Medical Incident,37.74305181,-122.4756445
1350,Medical Incident,37.75730761,-122.40661979999999
1352,Medical Incident,37.78347684,-122.4124351
1354,Medical Incident,37.78925337,-122.42294720000001
1355,Medical Incident,37.786727899999995,-122.41273989999999
1357,Medical Incident,37.78715918,-122.3883313
1358,Medical Incident,37.79463318,-122.41096189999999
1359,Medical Incident,37.71331778,-122.4728759
1360,Medical Incident,37.7363902,-122.39014509999998
1361,Medical Incident,37.73401387,-122.3909679
1362,Medical Incident,37.751642600000004,-122.4150243
1363,Medical Incident,37.78086621,-122.42880320000002
1364,Medical Incident,37.76571899,-122.40952069999999
1366,Medical Incident,37.72229807,-122.4113031
1367,Medical Incident,37.78429938,-122.41014129999999
1368,Medical Incident,37.72086924,-122.38724760000001
1369,Medical Incident,37.78500949,-122.4187138
1370,Medical Incident,37.78552674,-122.411301
1371,Medical Incident,37.80471749,-122.408925
1374,Medical Incident,37.78708179,-122.4258678
1378,Medical Incident,37.71522565,-122.40282990000001
1379,Medical Incident,37.78435506,-122.4329142
1380,Medical Incident,37.748597499999995,-122.41816299999999
1381,Medical Incident,37.748597499999995,-122.41816299999999
1382,Medical Incident,37.77631053,-122.4530078
1383,Medical Incident,37.79049502,-122.4023533
1384,Medical Incident,37.79025206,-122.4307368
1386,Medical Incident,37.78021117,-122.4194324
1387,Medical Incident,37.79144662,-122.42170490000001
1388,Medical Incident,37.71866363,-122.443891
1392,Medical Incident,37.76004517,-122.4232656
1393,Medical Incident,37.76088893,-122.4350007
1394,Medical Incident,37.78491247,-122.4086486
1396,Medical Incident,37.79458821,-122.39658590000002
1397,Medical Incident,37.76512662,-122.4321777
1398,Medical Incident,37.73552759,-122.39375919999999
